mp_id,formula,K-DFT,G-DFT,K-M3GNet-MatPES,G-M3GNet-MatPES,K-TensorNet-MatPES,G-TensorNet-MatPES,K-CHGNet-MatPES,G-CHGNet-MatPES,K-M3GNet-MPF,G-M3GNet-MPF,K-TensorNet-MPF,G-TensorNet-MPF,K-CHGNet-MPtrj,G-CHGNet-MPtrj,K-TensorNet-OMat24,G-TensorNet-OMat24
710,SmP,80.277,54.979,76.13188693,38.82004121,58.53288309,35.80438536,68.25772572,35.89148273,75.36358716,21.98002666,81.65608985,36.22310798,91.55688334,32.30579708,77.8083922,54.3481881
569927,ErZn5,80.275,46.353,57.53793604,21.54412428,71.10737036,34.17438695,60.47488298,26.13540487,60.98022326,12.84618886,63.57893452,15.89504766,76.62645952,19.83127605,76.24576339,40.92556093
978270,MgZr3,80.271,37.943,68.06973195,35.4280429,80.85683523,35.40275173,44.76530201,34.70558556,77.0848196,13.67037719,74.6035543,17.82362066,74.34720877,16.86432881,76.32609636,33.26145838
22700,V3Se4,80.248,53.787,47.61158271,44.67838539,82.81203641,67.15238039,61.24250342,36.63820919,74.34729993,27.63402352,70.15430886,39.80384839,60.66828776,34.39152512,93.14976719,62.5839737
30364,BaAu5,80.248,16.568,59.4989309,19.78044541,85.1796542,29.37557333,73.76344963,20.67249801,78.03732514,13.83306845,85.77211828,15.28824954,79.43633787,15.21179223,82.46702178,26.8845724
16370,Th2Ge,80.239,41.432,87.1563566,44.54954285,70.98952754,42.65056185,64.29391336,33.70578185,78.69847838,21.36715389,74.7386806,22.156053,80.42202466,16.2659404,75.60251687,33.57343885
2741,CaF2,80.16,37.856,80.51799443,36.86422536,77.58484787,42.03442656,58.21792834,29.04382664,77.43488414,29.1820211,72.42345511,35.45026716,73.57408994,33.69857382,77.59887525,39.91162874
33104,Sm2O,80.158,44.22,56.15651019,31.92155701,51.27760379,31.18840189,53.3443328,32.2795215,85.16118478,16.6565856,43.02221379,7.213896206,87.4370677,26.81335964,73.74825939,34.19982663
321,RhPb2,80.123,28.256,52.23105561,15.25367969,74.11772677,25.30282626,65.10287141,20.18939081,77.34321015,2.846972045,86.38035323,16.8208087,77.21888061,10.2267706,78.26741741,23.7445339
1561,TbSe,80.122,29.91,27.63823319,10.84548442,48.98133638,26.70745114,55.41470645,20.01921514,72.82118104,24.10588833,81.46546352,22.14922084,76.08908844,8.603674515,75.91765909,27.16466236
11237,ScAg,80.1,29.349,81.18519199,30.5910209,75.06323175,31.61409461,70.49629859,25.57302662,72.27004606,8.373003859,67.53338904,7.576160516,82.9014196,7.322118591,80.27166458,31.35387148
7105,NdSi2,80.01,4.652,145.5603575,61.14320764,90.71797486,49.63730177,217.1770773,84.96333504,47.41469523,-3.128077137,78.80515723,17.32273555,73.90638745,23.1283519,79.12168388,34.77046715
11412,ScGa2,79.908,49.437,46.57695772,11.04886761,71.71816078,43.90206126,57.03627918,26.64736935,63.60439471,4.354766524,56.18238729,10.33854356,67.00910986,15.01001234,78.8341696,42.7348993
2322,YAl2,79.891,61.069,43.15815501,21.52760918,62.69808617,44.34488686,65.41892846,31.38131212,63.25230838,18.85844363,53.39289974,16.19849831,80.69125618,22.102686,76.41380929,52.74392801
1101,TmAs,79.857,55.255,51.52975196,24.69113324,53.18136869,31.40222293,50.32488372,21.21176967,70.019826,20.23578136,82.63486852,26.25327524,79.84658924,29.31868819,76.35984926,54.67317841
30886,YZn12,79.823,54.123,67.22614112,24.42889491,73.18100828,31.30607807,81.18615575,30.04631239,63.80889749,11.10054645,64.23624238,14.68316527,68.8484787,14.24135112,69.83149895,34.37740227
2744,LiPd,79.812,34.789,79.77591396,36.27737885,81.42957156,34.77815759,80.10864471,36.05945493,87.92748643,25.65773289,65.61210802,16.50207681,63.426456,22.95822636,79.51797233,34.85757156
1002210,EuS,79.757,18.648,49.71142618,18.62860514,64.39447094,27.68722588,59.49735369,19.56409909,68.11600807,-23.25950841,56.31825251,17.99494573,63.37704197,9.608002454,55.33085157,20.31493337
30839,Th3Pd5,79.566,21.272,104.4920596,13.02211314,102.0872579,21.45067327,74.03838201,13.64222358,119.2277781,17.98991217,91.33502387,14.16503721,87.34137346,8.023921938,97.04630591,23.79710948
504,CuS,79.551,27.234,77.38608851,33.97097927,68.57743494,30.04309282,63.04657096,21.64262445,90.74029735,18.26698154,69.29982225,18.19573083,82.52871257,22.33987434,83.15715118,35.22941416
756,TbAl2,79.498,56.275,41.67974515,18.59288318,45.81972681,34.42312983,113.6448746,43.25451306,59.41323685,16.72574595,61.89183356,16.6840187,85.90091964,24.28669448,77.36222206,51.81604008
1018751,LaS2,79.438,41.711,63.19975597,20.91143369,61.15070287,22.28655349,48.24429812,21.87667489,72.39403194,16.98653977,69.9244284,11.34610357,75.72423225,21.54558467,85.97566601,39.44295619
1751,ThSb,79.402,30.308,77.88142071,31.12572733,69.41556958,30.79891884,80.14392143,38.21251867,77.45233312,10.84434415,68.47219485,16.67258269,74.82096578,19.9501374,76.70835263,31.92661085
985443,Ag3Hg,79.37,22.963,74.99314529,20.35976149,74.8477249,24.50724607,46.84130314,-0.273721942,68.6467717,11.46041679,70.82978445,17.17938143,70.06014083,15.53842974,74.68544796,21.98331946
2327,TiZn16,79.295,24.042,78.57167082,30.76506695,77.54790103,30.78473189,75.91114303,29.46318964,67.42386793,12.86179951,61.74819715,10.42065415,68.55347546,15.86594668,75.46016204,32.84057139
1825,Cu2Sb,79.248,34.066,116.1533925,31.29064833,100.6426845,30.10417212,81.91477088,30.63613,89.9934291,19.43467782,103.5190136,15.82063248,110.1769626,20.8626388,90.19656667,31.53228571
1688,ErAs,79.218,53.691,63.33312779,33.78797105,58.47123823,39.03310931,56.90908911,33.01285376,70.83297422,18.91038459,80.97291629,26.36002314,76.85351543,28.26915598,75.55849435,54.03432619
2062,LaSi2,79.133,37.317,51.51624345,23.51204147,73.27707735,46.07226573,49.6845466,29.95681929,47.2822638,4.010088185,65.2781883,18.5623239,68.21479252,21.38409518,76.87580509,43.66013275
1017540,ZrCd,79.118,28.439,70.2116873,32.37906724,72.25320141,25.67861983,67.52486867,28.85060622,65.69620611,6.121691602,63.4135681,9.163078648,68.47996001,14.06355838,81.35042596,26.43835019
568446,Er5Si4,79.019,41.354,36.57214755,17.13137404,53.34970378,37.46098104,64.84061448,27.64277733,64.00119842,13.71015796,70.38920847,25.02396758,86.64880773,28.55863643,77.77600677,52.6309933
862260,ScZn3,79.006,29.499,79.76305816,39.28041909,79.29392588,43.65146177,71.5969159,33.16751539,53.76942679,10.00920831,58.23828031,12.60643595,75.81038907,15.12962956,72.36859851,42.01856742
1018104,Zr2Cd,78.996,32.238,72.78980709,34.92287718,77.67473606,30.39681609,58.20333844,28.94174411,79.44764527,-3.847245516,68.48764159,9.57865923,77.71746659,17.65207491,89.29076795,29.27884416
9967,NdSi,78.992,53.571,37.7983563,14.21104099,53.61363242,38.00945496,88.10878249,36.04875415,56.47877218,8.514747464,64.3972246,21.12816537,78.30808405,21.20336796,75.22630481,48.80821286
973143,ScZn3,78.798,38.927,61.06340075,23.27749859,76.29364428,36.74454357,76.87488463,34.7526479,68.65088897,8.130197678,65.61430285,9.507521627,85.39233661,6.24893727,72.77444282,33.75346599
983585,Al3Zn,78.655,33.527,45.53839395,19.39387541,62.69817301,20.37113628,72.77053623,27.18471808,50.73839093,15.71966331,62.18924305,6.110485658,77.36318158,17.55581006,64.17407344,17.90397126
9978,ErSe2,78.653,40.498,38.16782697,17.82562384,55.29040654,28.25253932,68.37194521,18.03149314,75.06168757,12.40206838,77.11126961,17.30998174,83.56355799,21.32854632,82.0982036,33.55412494
1960,Li2O,78.6,68.452,89.00034764,52.42711536,84.02120984,65.68688257,68.34214665,48.05240447,58.14822452,45.6563112,61.71541405,39.80226913,72.03564694,50.43943193,101.5859814,76.7940662
1090,FeSe,78.571,36.343,51.72558704,34.58162141,33.90189275,31.93022376,-2.287318453,62.48819414,78.84119354,30.66404168,47.13724455,32.8520537,88.50492382,28.19853,71.94821203,61.88715377
510374,GdAs,78.507,46.696,69.8824266,44.02314526,69.51369168,46.71974936,73.19541569,43.55042563,85.98998723,21.62927736,70.8581795,25.81373795,82.78133068,31.59877009,74.67359602,45.7098114
331,ScAl,78.486,43.156,77.34257645,30.20723389,86.27259628,34.27056305,68.64419556,41.867689,72.63966885,9.349087989,60.44581597,11.83780084,60.68874472,5.071880393,71.08171727,33.39988403
11313,ZrCd3,78.411,27.666,73.59087514,28.06557497,66.51586253,29.23100012,65.50875449,31.3271608,70.64390152,7.249683384,72.14717738,12.66797699,74.67375866,19.2743021,76.23349024,32.68689605
1391,Ag2F,78.406,18.365,90.0358771,22.42834854,83.0302032,20.22504004,97.5211124,21.52640993,77.87108858,10.28921383,72.26389466,12.50563164,58.77882169,8.170652317,81.04489792,23.01413202
2823,NdP,78.398,51.947,66.41170363,37.65444475,62.31520489,44.61320145,73.20553968,41.87587965,68.12578952,21.52143533,76.12168458,35.09812492,80.9434782,29.87127891,78.70585544,51.75895532
863677,PmCu3,78.335,25.855,60.42231556,31.04769922,63.68168194,16.8271107,96.22724295,15.14881931,66.45959729,19.96997144,75.50156004,21.99111292,95.14986468,18.99049852,82.98795332,33.1756184
30885,YZn5,78.306,45.395,58.67559228,14.72664754,80.30627319,40.04476721,68.67615529,30.56366756,57.57909341,11.80149584,60.60837233,16.47594467,73.72361631,20.51009275,74.26727393,39.18804428
2738,DyNi,78.297,23.865,55.16462076,19.6197316,59.73042152,21.32209892,88.38844643,33.64660898,76.86359682,14.92553181,65.75426659,12.88468083,96.04798153,14.33147164,80.83859173,25.74416584
2637,YSe,78.292,30.01,45.52965623,31.91024712,73.3861122,29.86663517,20.59138205,16.49785684,68.53488802,20.24242318,78.94554875,22.58425553,71.43162261,13.82606534,75.97036044,27.11014509
9971,YGe,78.14,54.513,31.6176812,9.948404424,66.78104151,46.96115813,63.37939768,29.59804532,59.68690848,9.26493238,64.68055495,19.04907509,72.9219079,18.84851145,74.28783595,49.29485959
30343,InAg3,77.989,14.93,68.92635715,24.58371832,66.63197067,22.51491637,43.67561074,3.531447692,71.59336372,13.56253532,70.75307527,17.13546593,74.44386461,14.84050814,72.21668813,21.13084213
768,TmAl3,77.938,59.643,58.78626919,46.41439521,62.7274499,50.74847134,49.90296973,55.29553943,55.02011005,15.60959698,64.77181413,17.53570439,82.16725704,33.21517452,76.08635306,58.52622124
7951,ThSe2,77.932,26.736,32.90072686,4.60291307,87.13919855,34.89389627,54.14447695,14.60661935,80.62029004,16.17121051,69.76875804,19.95164863,82.38503103,22.36274968,86.51000505,38.81279128
978502,SmAs3,77.887,17.374,80.29811064,-0.040781483,105.1102057,8.621487194,105.1063148,-13.07225758,71.77090908,1.053151548,64.71186244,-1.525103113,88.99825736,7.316409714,77.26662082,16.90862272
866056,AcN,77.703,18.975,95.20228665,36.16721059,87.7268763,31.12342401,94.55666924,39.85534443,69.5020429,15.17818,45.38309218,16.73275948,74.98304325,20.0291577,92.61329293,37.37791347
30351,MgAg3,77.693,17.218,70.41398808,26.28795921,70.51122078,27.14145002,80.22082238,29.10938995,69.82439859,17.98085683,70.20586899,19.62043418,66.8947731,15.16567902,71.68057484,26.81382205
1018728,HoSe2,77.657,40.426,41.00819307,20.21760031,56.20043661,28.44435367,78.69098115,17.41336619,70.17700225,11.8549624,75.26362287,17.3403973,79.90048133,20.87639105,81.73372428,33.96628151
864901,LaAu3,77.617,20.513,80.30481564,23.94515027,74.98242822,22.7455074,80.09054316,21.55344954,79.19800453,9.744106076,92.75008613,17.80253249,82.27225133,11.7453019,80.87781269,21.94278823
2215,ThHg2,77.59,33.498,69.05847752,32.08182909,59.10927511,24.45579313,53.54436584,18.41383577,61.8577072,13.56399907,71.45743874,15.598719,78.41325012,12.73204259,71.32135707,28.35364852
29771,MgC2,77.515,30.575,168.364566,63.13630333,100.8827234,43.51443898,111.1230162,56.99633515,107.0203596,45.48108931,102.2583435,26.50320518,78.40824981,33.79900729,106.8891599,43.23737121
295,HoAs,77.463,53.503,71.08099303,36.30189223,54.13096163,40.25325701,55.88479468,34.01716519,72.39673946,17.83370348,81.38285129,26.48723356,87.15237289,29.58884407,74.22102342,52.62226977
30339,ErAg2,77.336,34.07,48.38179456,16.76831404,50.19021148,16.37978988,52.74621608,20.22681061,80.64406265,17.93098251,71.11416615,14.51775078,75.59742927,13.29011179,70.01515742,25.13800811
12884,Hf5Te4,77.308,36.907,57.14751687,23.15696623,103.4441029,50.50765058,66.07736201,28.9458992,72.50156555,16.65002693,69.78029195,18.08669742,78.09816249,25.21873911,99.97376074,46.3367194
1018683,DySe2,77.099,40.405,38.09801733,17.2989433,55.76083235,28.42762486,59.0567008,8.02937062,74.06552609,11.58019712,75.23633636,17.53637747,76.2706329,19.84022659,81.69702306,34.14972496
1403,Sm2S3,76.96,37.195,54.42701356,25.44450058,63.34977167,36.19996453,48.83337569,24.10644669,64.52209584,19.02628717,72.2092936,32.99243978,72.11971718,27.47877532,82.71312219,47.4401221
864934,MgAg3,76.915,19.291,70.96077712,28.28941854,72.17611909,30.02938556,79.81155262,27.91288044,68.50215058,16.82463694,72.18835235,21.00694293,66.07227104,14.67234481,73.49781099,29.01489325
30739,Mg3Ir,76.899,27.796,82.66957224,42.4225893,79.06872313,40.60077874,64.03428513,42.55926582,79.25234459,24.51437784,60.86173253,24.19854156,60.25380492,22.62060051,77.67906771,40.98016022
867259,RhCl2,76.882,24.906,44.33577922,33.26316601,80.20585613,42.90961795,62.67648098,36.35408784,60.5116704,16.28101985,63.54803878,19.27909286,54.56159751,15.86733385,75.59228393,31.24939467
11471,ScHg,76.842,26.456,61.94990696,28.21330691,63.63041101,28.86603294,65.44833946,21.11033219,66.97085874,11.14495126,64.61687612,16.05191164,79.03524799,6.214443689,74.46928886,29.93806373
1877,HoAl3,76.786,59.484,49.99808578,42.53299908,62.1242461,51.36077085,96.39590568,59.29439332,53.11145323,15.02400255,60.28103002,17.8290719,78.44470111,33.33469744,76.37332388,58.565203
862656,ErAl3,76.785,56.514,48.41887025,33.91556625,63.81040546,49.15744699,56.4913443,45.64047464,53.60238353,14.898145,60.38747447,16.96848917,78.95138813,29.32197579,74.21511683,52.3756714
2826,Lu2S3,76.765,26.429,41.33166108,15.42089102,64.46086946,42.44733792,57.52640551,26.89291205,57.81911245,15.81286753,64.21190227,30.94647626,77.98995085,29.02865502,76.53069336,46.0865847
999130,TbNi,76.757,27.534,51.84749178,17.29358593,68.03385951,20.39394599,93.01080721,28.53395732,74.7414929,14.18733951,63.78517823,13.37978786,88.20270351,13.6318261,78.55375345,24.99146983
2134,ErAl3,76.715,59.683,51.17495415,36.13167554,62.87015337,51.60266876,58.76420936,50.57190603,54.10086042,15.97718068,64.10134695,18.0580622,81.74342336,33.34665083,76.25560187,58.92507478
2640,TbAs,76.698,51.167,63.11386647,27.22091184,65.5893177,43.55731002,69.79646768,24.38709035,70.87351554,17.18546714,79.9999343,24.86570457,86.34501262,27.13750605,73.32478953,51.44744925
11411,ScGa,76.65,43.659,47.70820307,16.56858807,69.54966503,43.43847947,52.94788285,24.31273125,65.3385487,7.225765611,54.55966596,12.12759054,73.87757715,17.54535998,74.59533498,42.96460481
21484,PuGe3,76.629,50.621,117.3326918,49.08511542,57.44719534,47.93314901,87.39034294,29.81303484,79.35220377,6.829922402,113.4240001,15.18345869,79.08378001,19.25273942,73.53664374,39.24546661
1364,YNi,76.598,22.852,51.6748761,8.161436847,75.27293632,21.52163015,69.31539413,25.5946403,69.51387737,10.69457957,69.65701167,15.10330949,84.99452214,13.99336334,79.17032885,24.93775525
2627,DyAs,76.57,52.475,78.52891898,37.24927755,55.76338734,39.26043767,58.18216022,24.05811319,71.32043133,17.47088353,82.07860033,26.09806614,80.34736991,26.99310737,74.95618056,52.53995378
9968,PrSi,76.517,50.93,48.91332079,21.12353219,45.87792475,37.12839464,81.45140057,33.24303078,51.29433035,7.46631016,63.68610091,20.65347857,68.99113469,19.7687301,73.19275992,45.15652774
627,NpSe,76.476,34.822,59.2836558,36.2548723,64.63543574,31.49096173,81.06831117,37.48994102,54.46017608,15.66085237,58.85428966,10.45195796,65.25062424,10.49390567,57.53880812,35.52191762
30610,Er2Pt,76.471,25.794,35.64363596,14.14396186,61.59918511,20.23306278,60.76502018,22.01456783,83.86878597,12.99673306,69.42931161,11.97479351,80.58112511,16.34922591,86.87010947,29.21738899
1025077,TbSe2,76.389,40.268,34.73424997,17.97598969,56.72948366,29.30740568,25.74032301,6.597302859,73.47403565,12.15934968,75.54413612,18.9048558,72.91610225,18.83470024,80.704822,34.26888589
554355,CaF2,76.358,35.479,84.85780526,39.6960824,76.04393848,44.12942759,72.66439091,40.71847495,81.08110744,32.68226624,83.22795057,43.91501726,62.38059136,30.87886042,78.51242626,43.71699192
2490,GaP,76.335,51.463,86.42455771,55.53801484,67.76947025,56.36810856,56.43584122,26.91272729,81.18967381,25.69425643,56.88167122,22.8677852,71.77577544,18.35014947,75.0779165,42.13362036
567406,SmZn5,76.323,41.622,39.04527693,11.68733307,62.55607516,27.54004225,43.73526218,9.214485446,58.01984627,10.25302098,59.15180697,15.81871467,69.19563762,18.99318615,71.94036153,37.95551624
8882,GaP,76.25,51.856,88.33449681,58.9433181,66.40177954,60.94591425,56.59376392,34.84246608,78.98737037,34.47303171,55.984605,26.46711791,66.86044146,30.54318922,76.86516775,51.39810301
1447,SmSe,76.17,29.406,38.0852569,16.97632474,49.56573559,29.60061778,47.33773772,30.10603337,72.74745336,24.9714455,69.02347578,17.79354989,89.29124157,13.65403627,74.2533249,27.53888403
1603,TmGa3,76.098,44.081,77.0142283,35.84746267,55.81874094,40.53133864,53.1610337,41.61056449,49.12580032,5.137469056,56.01118158,8.096732374,61.8867427,18.52245192,66.84938427,40.01056539
10598,CuSn,76.069,40.891,58.80983585,30.29339528,84.35154758,41.06160126,88.99081998,41.93733082,74.44218035,10.12710992,71.7330184,16.78516107,66.21859756,17.00365759,74.68455859,34.69190634
1956,TmGa2,76.021,50.722,37.60673314,14.67524811,51.81122329,35.06885556,49.43711493,27.41508481,47.25849231,2.196426012,58.61008189,11.29013137,72.29076012,13.24846,79.54829737,39.2599474
2120,HoAg2,76.004,33.252,40.08463936,6.354696949,48.18210339,16.16443331,46.93055671,16.12109555,78.48624974,19.00149765,69.77339426,14.06814574,73.29304513,11.26037959,68.91801747,25.1175238
567589,DyAl3,75.98,59.228,50.30639587,55.39434524,62.18648057,51.88967836,74.33026254,56.11170054,53.96203678,17.22357411,62.02975469,18.874968,80.49961295,34.59311624,77.36897876,59.0203833
568069,Ti2Bi,75.979,24.038,62.17000104,24.71040342,70.15251475,25.65720273,67.82913018,23.02483023,83.16438133,60.97370545,67.34934189,10.80952469,75.49646335,22.33087258,91.10561397,31.55434351
601,PrP,75.919,50.128,77.84379611,41.49188628,64.74732326,45.51242228,84.60475605,41.51969945,64.04072315,20.51530814,76.32141064,32.80815278,60.45482309,23.85991876,79.02645563,49.91568252
31380,SmPd,75.905,26.496,59.82506141,22.8384644,58.13013803,18.81041246,85.34075594,24.37250638,75.17623872,12.51117597,63.39653071,11.73120579,82.0700101,13.26626803,76.46412452,23.12186109
1021499,Cu2Se,75.852,26.749,71.24268441,26.07556819,79.63064941,33.47019107,71.55032236,27.11765866,78.0634278,15.58794068,82.98204145,19.31314504,87.18839878,23.28636208,78.51924304,30.75804475
570578,ZrIn3,75.835,48.163,49.50806257,9.519291377,65.48314034,23.18848088,66.22271436,36.53409799,66.71582827,8.122501782,59.13757996,14.17819653,79.37690357,7.562038122,73.81832386,20.06314666
568419,Mg3Ir,75.799,31.014,75.44390034,39.90049732,78.83031765,40.4473048,73.6213348,42.51781206,78.33914653,24.70416383,62.74086781,24.78706878,64.27072186,23.96123265,77.15298997,41.63362959
1018042,UBi,75.465,21.893,77.39005948,17.9324434,57.6917652,1.682299871,43.66764424,20.15353891,56.84964771,8.60415693,60.51206758,-77.72097777,66.28914245,452.6994366,60.05087495,3.945198109
19895,NiSb2,75.371,38.66,58.12135852,20.34480983,83.32474895,41.96312153,72.18432881,29.85691092,95.99330177,19.87336372,81.14770191,20.07233435,77.09188725,17.77590998,87.15851295,45.27622492
933,YAs,75.352,50.989,55.61798763,30.63132705,77.83423483,49.09882159,53.26751324,39.51812999,70.82033,15.35501961,81.23441667,29.66896503,81.92342865,24.1300532,73.01824812,50.67288962
11566,ScZn,75.344,45.806,76.90599897,39.31432081,71.43854619,41.69769246,86.13867018,45.63421366,42.47981148,11.23173284,58.99195909,13.52039311,58.31380037,9.697928901,66.59745161,42.33547956
977224,PrAs3,75.341,20.306,85.46477146,-88.55722356,119.052503,5.078487648,116.8311018,-25.4929886,52.61445772,9.041547302,60.75213548,1.100583827,72.57583119,-3.768727006,76.59787326,-7.546979432
30801,NdZn5,75.202,36.423,40.36550071,13.66425175,62.14892315,28.03199442,27.90756169,11.88732412,55.87212707,9.994559768,58.03582943,15.69440211,72.17339768,17.90783329,70.36073394,36.69733431
2273,Ag3Sb,75.098,20.968,68.61013384,15.44725051,69.56132808,15.11395611,75.09725862,13.84023852,75.47506404,6.966600244,-17.64614932,2.290043275,81.40842467,11.01852382,72.22331537,14.65927713
11231,YAl3,75.089,58.719,51.27487885,41.02746459,68.95350521,55.25443511,93.79610751,53.0367982,53.36645373,17.66605107,58.47033236,18.49105492,84.21723995,34.17808072,74.80450522,56.62873207
21200,PuGa2,75.088,49.643,37.50892289,40.20966556,70.36323702,41.21813616,73.84021087,50.74317679,79.18200551,41.54179154,31.78764302,13.15617431,91.77754306,32.70956141,65.80583857,36.60644491
24658,SmH2,75.078,44.862,48.55351271,32.7326399,47.09398962,43.63065494,44.22874956,30.18594112,50.37504242,10.70447013,44.96510865,22.41728854,76.12272696,20.6947977,75.46713215,44.76550837
11413,ScGa2,75.019,51.181,67.11421236,36.96615232,69.86379819,41.69686317,73.61170475,38.1362054,67.84031337,7.26717002,58.61354307,11.07877608,71.7968746,15.84839179,72.80086384,39.95589464
867838,AcAu3,74.927,22.77,62.02722664,17.17984903,77.15630327,25.12012733,83.22995281,13.08791437,60.92513434,6.58464326,83.26317714,16.8013743,68.93979925,8.254143183,76.59864055,22.45404568
21318,PtPb2,74.915,19.891,45.60228665,13.90514557,57.19708564,18.87088036,79.66594392,16.29437896,92.53928326,7.575374168,72.97138061,13.10368155,66.58005164,5.169086842,75.82325019,16.71026861
985,TmCu,74.896,28.832,61.16137111,25.33794078,55.89994358,28.58126831,63.91659308,27.96480186,76.37032525,14.35169207,69.55545978,13.58927373,75.00235598,16.86459744,73.35734672,39.33711672
1541,BeSe,74.87,53.631,15.75205339,48.75742965,60.73731198,53.46777042,56.92971761,29.59003973,56.96137758,18.04945867,54.90396891,27.56132476,58.8280692,17.70763948,64.16531001,48.58526197
2618,DyAg2,74.554,32.809,55.39378715,19.69738838,49.65309026,16.53299593,57.09635936,15.60257929,77.8425881,18.29919955,69.15437794,13.86005167,75.73547188,12.03908341,67.07827331,24.24565837
1407,Rh3Se8,74.501,46.162,54.37054504,18.13360573,87.20147308,43.79405757,74.47319256,22.15963242,88.77578544,10.97425857,101.0052504,26.32065766,90.14882968,17.57632662,101.8165188,54.71820518
2280,CuSe2,74.484,24.776,42.44844498,14.10651386,58.34078901,23.78610525,47.99972538,7.565191694,69.73016176,7.335364265,74.15128932,15.63244963,75.89612569,13.20893655,76.67433138,24.51828827
438,Nd2S3,74.377,36.021,45.85560664,17.34249941,67.345248,39.51781389,47.08409137,19.86972373,69.6536487,20.19521953,69.91166787,32.20449509,70.79349568,26.95552303,80.18421041,44.57735884
2422,ErGa2,74.361,49.575,33.46291432,16.70493021,55.504681,36.62088149,52.09265587,24.15296188,54.88386496,12.41353132,55.23126491,16.76820091,68.6829013,22.75678293,72.84979383,41.55045707
1315,MgS,74.305,51.763,71.04237368,48.47814698,75.212777,51.82647906,71.18593645,39.66099961,83.84070782,28.8315134,82.62397596,43.90672536,83.54402244,24.85420018,75.00595202,49.6524864
2088,CeAl2,74.275,49.823,51.23537331,26.68169083,55.08215675,34.49083381,66.8873698,32.65280285,55.79952123,13.5375787,52.84368321,17.08751391,81.70043095,16.28879922,65.60419503,45.81229719
30670,Th3Ga2,74.25,24.825,52.97840159,19.95191124,65.0595431,27.72846847,62.10127169,22.05998233,70.91545411,19.47298138,62.29805407,17.43638899,78.65144459,19.35350452,73.95786687,29.46120839
2876153,DyMn2,74.233,34.868,51.27802558,6.775216526,56.5167199,20.89487981,68.62174345,27.23771472,115.2667675,16.18689823,95.8097883,22.3201843,61.77944476,13.8855399,59.15921912,20.2075744
1256,HoGa2,74.229,50.758,24.87264077,11.4508494,54.77691614,36.64462286,67.92740545,24.58262431,67.85134724,15.83293768,56.0647103,16.97531076,75.91178048,24.06692223,73.68807715,42.44847274
20064,DyGa2,74.223,51.788,23.34143547,9.375222945,59.11426637,38.40819843,44.36799024,19.9749156,50.58691522,12.13324269,55.67527452,17.04419634,72.67488778,22.33090676,75.95433307,45.74863134
30360,TmAg3,74.075,18.548,55.58134426,20.409829,56.71639741,19.44673212,51.16080479,15.1028298,89.10001761,19.34546462,80.49189256,18.95431804,67.7939448,10.46763558,70.72774134,23.16183684
9945,CoTe2,74.058,44.805,57.2611319,15.94113314,81.95465098,48.19416313,50.91737969,20.43110094,81.31830264,5.140264374,59.02823429,32.74006669,88.02438354,17.63554441,85.22575346,51.589798
20457,InP,73.875,38.448,19.34214952,20.37386671,65.00870059,46.61921198,53.97500464,34.2824999,48.44588174,35.86483949,70.06205393,31.71900081,84.2289559,28.91154345,63.22873123,31.21856879
1641,CrSb,73.845,48.058,60.40334695,40.80578925,79.16459962,55.26787065,71.82540199,52.7130813,18.80573041,14.91712407,44.49016791,21.01420992,66.53821301,27.90178975,75.01717558,49.46440272
999336,NdPd,73.81,25.201,43.79103229,13.20105192,56.79760837,16.9881836,48.05917559,8.173273478,71.9965074,12.04494978,62.50055878,11.22961444,76.83885489,12.34280099,72.59597957,20.98065297
12602,PrZn5,73.779,34.33,37.1387575,9.276219073,69.29354845,32.20425605,29.07954476,14.35833068,53.26790465,8.907259427,56.7413199,15.84292308,70.68779882,16.22416522,69.23366069,36.05037139
8053,YCo,73.704,27.181,59.50991203,28.32135179,80.83004155,28.26801683,67.47246403,25.12202912,66.25256355,8.596488112,68.11345068,13.86880885,73.14146544,18.51497427,87.21141683,29.56636981
1914,YGa2,73.693,52.98,41.09189843,11.44712257,71.54219757,45.375776,53.90191158,29.27702344,60.16064696,11.06549516,60.73019767,19.2813742,76.92256894,21.0921187,76.01981707,46.43368121
398,ErGa3,73.646,44.73,63.86153438,30.01258972,55.42238648,41.05176726,45.42418801,36.36598512,48.2104358,5.115764049,55.60247626,7.978033196,63.09515902,18.47215957,67.22041089,40.7614543
1189,PrAl2,73.605,44.934,57.95723008,40.26395262,41.8505494,32.20014758,102.254765,38.91337225,53.18416913,12.74015505,56.29233859,15.94986709,78.98923025,14.92805332,71.51210885,42.49976851
30468,ThBi,73.55,25.236,55.08511347,21.39237906,67.83090283,20.83510532,90.39076185,19.84550042,60.36081601,5.90434641,48.18937903,-2.787700322,68.8773582,9.215444669,75.48684741,10.13226781
20683,Cu3Se2,73.545,16.086,50.90065901,12.94648448,68.88984913,29.22705123,68.42334785,19.75219254,80.51674473,16.26722127,69.5407228,14.84019892,73.95040213,17.60196588,80.1177949,32.69655445
2684,TbGa2,73.518,52.463,34.23137172,6.762686986,61.82940828,39.18307641,69.44882916,28.36576867,55.44044493,13.55846163,56.78832985,18.69656851,76.06620388,22.30904089,75.43297759,46.26167265
30371,Cd5Au3,73.514,11.916,68.87781295,19.79314615,70.03083344,17.19634656,65.80006769,15.72395458,65.08817352,7.842566599,64.54185741,9.216124953,65.60678876,9.567642504,73.3397223,16.61591146
